Etapa,Rede,Código da CREDE,CREDE,Código do Município,Município,Edição,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,% Não Alfabetizado,% Alfabetização Incompleta,% Intermediário,% Suficiente,% Desejável,Nº de Alunos Previstos,Nº de Alunos Avaliados,Participação (%)
2º Ano do Ensino Fundamental,ESTADUAL,1,MARACANAU,2301000,AQUIRAZ,2018,211.88065729991,35.5225885301223,Desejável,0.0,0.0,0.0,0.0,100.0,8,8,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2301000,AQUIRAZ,2018,167.796779284604,47.1300513939163,Desejável,0.906344410876133,5.84088620342397,12.2860020140987,17.1198388721047,63.8469284994965,971,993,102.26570545829
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2301109,ARACATI,2018,185.682676357933,51.1444013821368,Desejável,0.938477580813347,2.39833159541189,8.34202294056309,13.2429614181439,75.0782064650678,928,959,103.340517241379
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2301208,ARACOIABA,2018,189.614601045215,50.2154243812022,Desejável,0.903614457831325,2.10843373493976,6.02409638554217,12.0481927710843,78.9156626506024,325,332,102.153846153846
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2301257,ARARENDA,2018,244.539352505213,40.1695549170086,Desejável,0.0,0.0,0.0,0.72992700729927,99.2700729927007,135,137,101.481481481481
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2301307,ARARIPE,2018,185.275934058235,49.2978311886617,Desejável,0.634920634920635,1.58730158730159,9.52380952380952,13.6507936507937,74.6031746031746,305,315,103.27868852459
2º Ano do Ensino Fundamental,ESTADUAL,8,BATURITE,2301406,ARATUBA,2018,166.58741894817,30.662744662145,Desejável,0.0,0.0,12.5,12.5,75.0,7,8,114.285714285714
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2301406,ARATUBA,2018,181.922961696454,50.5166782115128,Desejável,0.0,3.1413612565445,8.37696335078534,16.2303664921466,72.2513089005236,184,191,103.804347826087
2º Ano do Ensino Fundamental,MUNICIPAL,15,TAUA,2301505,ARNEIROZ,2018,210.599677490226,40.0237396356003,Desejável,0.0,0.0,2.4390243902439,1.21951219512195,96.3414634146341,78,82,105.128205128205
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2301604,ASSARE,2018,199.932470233027,56.9539094643065,Desejável,0.364963503649635,2.18978102189781,6.93430656934307,12.043795620438,78.4671532846715,265,274,103.396226415094
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2301703,AURORA,2018,162.64432151296,48.0004914574125,Desejável,1.75438596491228,6.31578947368421,15.4385964912281,18.2456140350877,58.2456140350877,278,285,102.517985611511
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2301802,BAIXIO,2018,234.417683151609,44.6939664088174,Desejável,0.0,0.0,1.38888888888889,0.0,98.6111111111111,71,72,101.408450704225
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2301851,BANABUIU,2018,156.772118365329,46.8269261127518,Desejável,1.89393939393939,6.43939393939394,18.9393939393939,22.3484848484848,50.3787878787879,256,264,103.125
2º Ano do Ensino Fundamental,MUNICIPAL,19,JUAZEIRO DO NORTE,2301901,BARBALHA,2018,204.261404373401,48.1722796458361,Desejável,0.32258064516129,0.645161290322581,3.38709677419355,6.61290322580645,89.0322580645161,595,620,104.201680672269
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2301950,BARREIRA,2018,183.516358176179,42.8379059428881,Desejável,0.446428571428571,1.78571428571429,5.35714285714286,16.0714285714286,76.3392857142857,222,224,100.900900900901
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2302008,BARRO,2018,168.08162965211,50.8722473033129,Desejável,1.33928571428571,7.58928571428571,13.3928571428571,15.1785714285714,62.5,221,224,101.357466063348
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2302057,BARROQUINHA,2018,211.313557500208,49.2595294049503,Desejável,0.520833333333333,1.04166666666667,2.60416666666667,6.77083333333333,89.0625,184,192,104.347826086957
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2302107,BATURITE,2018,166.52157984601,47.0179268861557,Desejável,0.740740740740741,4.93827160493827,15.3086419753086,18.7654320987654,60.2469135802469,395,405,102.53164556962
2º Ano do Ensino Fundamental,MUNICIPAL,9,HORIZONTE,2302206,BEBERIBE,2018,175.292833363064,54.541619387241,Desejável,0.153139356814701,5.81929555895865,15.0076569678407,14.7013782542113,64.3185298621746,633,653,103.159557661927
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2302305,BELA CRUZ,2018,191.220470242072,52.0526926934557,Desejável,0.33003300330033,2.31023102310231,6.93069306930693,15.5115511551155,74.9174917491749,293,303,103.412969283276
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2302404,BOA VIAGEM,2018,177.543342424754,54.6266466633777,Desejável,2.10970464135021,5.34458509142053,10.267229254571,14.2053445850914,68.0731364275668,708,711,100.423728813559
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2302503,BREJO SANTO,2018,212.269227669247,46.6998636128562,Desejável,0.188679245283019,0.0,1.69811320754717,5.47169811320755,92.6415094339623,507,530,104.536489151874
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2302602,CAMOCIM,2018,235.493971985848,47.3908306522255,Desejável,0.127713920817369,0.766283524904215,1.27713920817369,3.19284802043423,94.6360153256705,757,783,103.434610303831
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2302701,CAMPOS SALES,2018,225.465273651991,48.5620175660083,Desejável,0.335570469798658,1.00671140939597,0.671140939597315,3.35570469798658,94.6308724832215,293,298,101.706484641638
2º Ano do Ensino Fundamental,ESTADUAL,7,CANINDE,2302800,CANINDE,2018,120.730881951817,32.2622988505998,Intermediário,0.0,25.0,50.0,6.25,18.75,16,16,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,7,CANINDE,2302800,CANINDE,2018,194.469817095217,55.3861634090687,Desejável,0.606673407482305,2.83114256825076,7.98786653185035,11.1223458038423,77.4519716885743,951,989,103.995793901157
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2302909,CAPISTRANO,2018,219.365111850401,49.0794418558905,Desejável,0.0,0.0,2.29885057471264,8.04597701149425,89.6551724137931,170,174,102.352941176471
2º Ano do Ensino Fundamental,MUNICIPAL,7,CANINDE,2303006,CARIDADE,2018,239.175238633875,41.0627010582545,Desejável,0.0,0.0,0.5,1.5,98.0,199,200,100.502512562814
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2303105,CARIRE,2018,235.653151378676,46.2593211646897,Desejável,0.0,1.38248847926267,1.38248847926267,1.38248847926267,95.852534562212,212,217,102.358490566038
2º Ano do Ensino Fundamental,MUNICIPAL,19,JUAZEIRO DO NORTE,2303204,CARIRIACU,2018,191.544363318554,47.449378713011,Desejável,0.290697674418605,1.74418604651163,6.3953488372093,9.59302325581395,81.9767441860465,335,344,102.686567164179
2º Ano do Ensino Fundamental,MUNICIPAL,16,IGUATU,2303303,CARIUS,2018,186.492275073019,49.6012816786337,Desejável,2.28571428571429,1.14285714285714,6.28571428571429,13.7142857142857,76.5714285714286,169,175,103.550295857988
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2303402,CARNAUBAL,2018,167.331959745839,46.0039004183671,Desejável,0.0,5.62770562770563,13.8528138528139,17.7489177489177,62.7705627705628,225,231,102.666666666667
2º Ano do Ensino Fundamental,MUNICIPAL,9,HORIZONTE,2303501,CASCAVEL,2018,203.453746379634,48.2473350526719,Desejável,0.638569604086845,0.638569604086845,3.3205619412516,6.51340996168582,88.8888888888889,753,783,103.98406374502
2º Ano do Ensino Fundamental,MUNICIPAL,16,IGUATU,2303600,CATARINA,2018,175.942034335594,41.4240819266122,Desejável,0.0,1.50375939849624,12.0300751879699,13.5338345864662,72.9323308270677,131,133,101.526717557252
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2303659,CATUNDA,2018,216.05507195469,43.7599912099605,Desejável,0.952380952380952,0.0,0.0,1.9047619047619,97.1428571428571,106,105,99.0566037735849
2º Ano do Ensino Fundamental,ESTADUAL,1,MARACANAU,2303709,CAUCAIA,2018,169.677224417036,48.8216362853962,Desejável,0.819672131147541,6.55737704918033,9.01639344262295,20.4918032786885,63.1147540983607,121,122,100.826446280992
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2303709,CAUCAIA,2018,151.957335859193,48.2507445531725,Desejável,2.81049250535332,11.2955032119914,19.7537473233405,16.7023554603854,49.4379014989293,3736,3736,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2303808,CEDRO,2018,177.10160194066,49.0173675772768,Desejável,0.938967136150235,4.22535211267606,9.85915492957746,12.2065727699531,72.7699530516432,209,213,101.913875598086
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2303907,CHAVAL,2018,182.877445849634,41.7233739003361,Desejável,0.0,0.0,5.82010582010582,21.1640211640212,73.015873015873,188,189,100.531914893617
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2303931,CHORO,2018,221.796243128025,48.9816303386469,Desejável,0.0,0.0,1.55440414507772,6.21761658031088,92.2279792746114,189,193,102.116402116402
2º Ano do Ensino Fundamental,MUNICIPAL,9,HORIZONTE,2303956,CHOROZINHO,2018,243.824146820902,41.085151980684,Desejável,0.0,0.408163265306122,1.22448979591837,0.816326530612245,97.5510204081633,238,245,102.941176470588
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2304004,COREAU,2018,225.098888667822,50.0101106302373,Desejável,0.37593984962406,0.0,1.8796992481203,6.01503759398496,91.7293233082707,261,266,101.915708812261
2º Ano do Ensino Fundamental,ESTADUAL,13,CRATEUS,2304103,CRATEUS,2018,169.920420658517,74.9487658348078,Desejável,0.0,23.0769230769231,15.3846153846154,0.0,61.5384615384615,14,13,92.8571428571429
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2304103,CRATEUS,2018,223.304536958666,48.3111126636536,Desejável,0.141043723554302,0.564174894217207,1.12834978843441,5.21861777150917,92.9478138222849,697,709,101.721664275466
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2304202,CRATO,2018,182.250835492802,50.2356331325031,Desejável,0.65359477124183,4.41176470588235,8.49673202614379,11.6830065359477,74.7549019607843,1196,1224,102.341137123746
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2304236,CROATA,2018,186.284964100729,50.1655145804454,Desejável,0.0,4.25531914893617,5.1063829787234,14.8936170212766,75.7446808510638,230,235,102.173913043478
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2304251,CRUZ,2018,240.650379872149,43.0596991430696,Desejável,0.264550264550265,0.264550264550265,0.793650793650794,1.85185185185185,96.8253968253968,367,378,102.99727520436
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2304269,DEPUTADO IRAPUAN PINHEIRO,2018,244.904958504985,40.465417819689,Desejável,0.0,0.0,0.826446280991736,2.47933884297521,96.6942148760331,119,121,101.680672268908
2º Ano do Ensino Fundamental,MUNICIPAL,11,JAGUARIBE,2304277,ERERE,2018,206.20344319598,45.7427484847486,Desejável,0.0,1.51515151515152,0.0,9.09090909090909,89.3939393939394,80,66,82.5
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2304285,EUSEBIO,2018,203.212843031566,49.3740236006038,Desejável,0.122850122850123,0.737100737100737,2.57985257985258,9.95085995085995,86.6093366093366,789,814,103.168567807351
2º Ano do Ensino Fundamental,MUNICIPAL,19,JUAZEIRO DO NORTE,2304301,FARIAS BRITO,2018,215.670779410043,45.6946993307207,Desejável,0.0,0.4,1.6,4.8,93.2,247,250,101.214574898785
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2304350,FORQUILHA,2018,244.902026810342,35.8278330538545,Desejável,0.0,0.0,0.0,0.420168067226891,99.5798319327731,235,238,101.276595744681
2º Ano do Ensino Fundamental,ESTADUAL,21,FORTALEZA,2304400,FORTALEZA,2018,216.310896905977,40.8321025616094,Desejável,0.0,0.0,0.0,2.80898876404494,97.1910112359551,167,178,106.586826347305
2º Ano do Ensino Fundamental,MUNICIPAL,21,FORTALEZA,2304400,FORTALEZA,2018,191.882665749399,48.630302949633,Desejável,0.358917725013805,1.73937051352844,5.50800662617339,11.0781336278299,81.3155715074545,14061,14488,103.036768366404
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2304459,FORTIM,2018,228.07396018756,45.9301331995733,Desejável,0.0,0.0,1.5,4.0,94.5,197,200,101.522842639594
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2304509,FRECHEIRINHA,2018,216.45872128391,48.832792554491,Desejável,0.0,0.0,2.7027027027027,7.56756756756757,89.7297297297297,182,185,101.648351648352
2º Ano do Ensino Fundamental,MUNICIPAL,7,CANINDE,2304608,GENERAL SAMPAIO,2018,180.852167401909,48.2313785834448,Desejável,1.13636363636364,0.0,11.3636363636364,14.7727272727273,72.7272727272727,87,88,101.149425287356
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2304657,GRACA,2018,240.575131183114,43.7775042935358,Desejável,0.0,0.0,0.495049504950495,4.45544554455446,95.049504950495,200,202,101.0
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2304707,GRANJA,2018,214.567038638967,54.8605264748155,Desejável,0.271739130434783,1.4945652173913,4.34782608695652,8.01630434782609,85.8695652173913,728,736,101.098901098901
2º Ano do Ensino Fundamental,MUNICIPAL,19,JUAZEIRO DO NORTE,2304806,GRANJEIRO,2018,197.299557491641,49.41138041258,Desejável,3.84615384615385,0.0,3.84615384615385,2.56410256410256,89.7435897435897,77,78,101.298701298701
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2304905,GROAIRAS,2018,219.130347361132,46.6742273609544,Desejável,0.0,0.78740157480315,2.36220472440945,1.5748031496063,95.2755905511811,122,127,104.098360655738
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2304954,GUAIUBA,2018,207.888559509304,47.8252491862359,Desejável,0.0,0.909090909090909,3.33333333333333,6.96969696969697,88.7878787878788,325,330,101.538461538462
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2305001,GUARACIABA DO NORTE,2018,226.894096063342,43.5862311498069,Desejável,0.0,0.0,0.530973451327434,3.36283185840708,96.1061946902655,555,565,101.801801801802
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2305100,GUARAMIRANGA,2018,220.481856473188,51.0443415207247,Desejável,0.0,1.51515151515152,3.03030303030303,3.03030303030303,92.4242424242424,62,66,106.451612903226
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2305209,HIDROLANDIA,2018,202.658035712972,49.564695383318,Desejável,0.0,2.08333333333333,2.08333333333333,12.5,83.3333333333333,237,240,101.26582278481
2º Ano do Ensino Fundamental,MUNICIPAL,9,HORIZONTE,2305233,HORIZONTE,2018,205.817023807989,46.3059964911353,Desejável,0.0,0.873907615480649,2.37203495630462,9.11360799001248,87.6404494382023,774,801,103.488372093023
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2305266,IBARETAMA,2018,153.102227691215,41.3677215354473,Desejável,1.16959064327485,10.5263157894737,13.4502923976608,23.3918128654971,51.4619883040936,169,171,101.183431952663
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2305308,IBIAPINA,2018,177.288041469971,55.4396272475156,Desejável,1.35593220338983,4.40677966101695,12.5423728813559,14.2372881355932,67.4576271186441,299,295,98.6622073578595
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2305332,IBICUITINGA,2018,195.952449549801,52.7288384272198,Desejável,0.636942675159236,1.27388535031847,4.45859872611465,12.1019108280255,81.5286624203822,151,157,103.973509933775
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2305357,ICAPUI,2018,192.43496924646,55.7861905870944,Desejável,0.0,2.26415094339623,11.3207547169811,12.0754716981132,74.3396226415094,259,265,102.316602316602
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2305407,ICO,2018,143.045666588936,46.4110865037269,Suficiente,3.57142857142857,14.6258503401361,20.7482993197279,19.5578231292517,41.4965986394558,578,588,101.730103806228
2º Ano do Ensino Fundamental,MUNICIPAL,16,IGUATU,2305506,IGUATU,2018,157.36600615811,47.2332566516549,Desejável,2.22804718217562,9.1743119266055,15.2031454783748,17.824377457405,55.5701179554391,727,763,104.951856946355
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2305605,INDEPENDENCIA,2018,217.670856458237,50.5608138938256,Desejável,0.4,0.4,2.0,7.2,90.0,250,250,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2305654,IPAPORANGA,2018,245.691360320004,37.1781223436114,Desejável,0.0,0.0,0.0,0.0,100.0,153,154,100.653594771242
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2305704,IPAUMIRIM,2018,186.248346459183,50.6682435231194,Desejável,0.0,4.70588235294118,7.05882352941176,14.1176470588235,74.1176470588235,81,85,104.938271604938
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2305803,IPU,2018,222.021871613531,46.4055459506339,Desejável,0.0,0.662251655629139,1.32450331125828,5.07726269315673,92.9359823399559,449,453,100.890868596882
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2305902,IPUEIRAS,2018,191.515484755373,52.050330242284,Desejável,0.206611570247934,2.47933884297521,7.02479338842975,11.3636363636364,78.9256198347107,478,484,101.255230125523
2º Ano do Ensino Fundamental,MUNICIPAL,11,JAGUARIBE,2306009,IRACEMA,2018,244.86416017757,40.8114642374277,Desejável,0.0,0.0,1.66666666666667,0.833333333333333,97.5,115,120,104.347826086957
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2306108,IRAUCUBA,2018,221.912802373384,44.2152426795956,Desejável,0.0,0.598802395209581,1.49700598802395,1.79640718562874,96.1077844311377,327,334,102.140672782875
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2306207,ITAICABA,2018,202.701668213388,48.8506533027092,Desejável,0.0,0.0,1.78571428571429,13.3928571428571,84.8214285714286,112,112,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2306256,ITAITINGA,2018,169.133959961754,48.4150567037701,Desejável,1.93423597678917,6.76982591876209,10.6382978723404,13.926499032882,66.7311411992263,503,517,102.783300198807
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2306306,ITAPAJE,2018,177.640824077349,50.8030482283224,Desejável,0.650406504065041,5.04065040650407,9.59349593495935,14.9593495934959,69.7560975609756,603,615,101.990049751244
2º Ano do Ensino Fundamental,ESTADUAL,2,ITAPIPOCA,2306405,ITAPIPOCA,2018,146.616437172031,25.1193462600529,Suficiente,0.0,0.0,30.0,30.0,40.0,10,10,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2306405,ITAPIPOCA,2018,188.461890136966,51.2959722212239,Desejável,0.647820965842167,3.12131919905771,6.65488810365135,12.5441696113074,77.0318021201413,1668,1698,101.798561151079
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2306504,ITAPIUNA,2018,226.705072991399,46.9074588952133,Desejável,0.0,0.0,2.16450216450216,4.32900432900433,93.5064935064935,227,231,101.762114537445
2º Ano do Ensino Fundamental,ESTADUAL,3,ACARAU,2306553,ITAREMA,2018,130.975589515444,31.9604799648624,Suficiente,1.96078431372549,13.7254901960784,35.2941176470588,17.6470588235294,31.3725490196078,50,51,102.0
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2306553,ITAREMA,2018,190.608692827593,50.9917938004833,Desejável,0.340715502555366,2.38500851788756,6.98466780238501,11.4139693356048,78.8756388415673,578,587,101.557093425606
2º Ano do Ensino Fundamental,MUNICIPAL,7,CANINDE,2306603,ITATIRA,2018,240.101479930138,42.5490746281924,Desejável,0.0,0.0,0.651465798045603,1.95439739413681,97.3941368078176,302,307,101.655629139073
2º Ano do Ensino Fundamental,MUNICIPAL,11,JAGUARIBE,2306702,JAGUARETAMA,2018,208.603206751291,51.0640258802511,Desejável,0.0,0.675675675675676,2.7027027027027,11.4864864864865,85.1351351351351,135,148,109.62962962963
2º Ano do Ensino Fundamental,MUNICIPAL,11,JAGUARIBE,2306801,JAGUARIBARA,2018,211.218053299267,41.6647957068897,Desejável,0.78125,0.0,0.0,2.34375,96.875,124,128,103.225806451613
2º Ano do Ensino Fundamental,MUNICIPAL,11,JAGUARIBE,2306900,JAGUARIBE,2018,194.663793706134,44.1009286764958,Desejável,0.0,1.32450331125828,2.31788079470199,9.93377483443709,86.4238410596027,291,302,103.780068728522
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2307007,JAGUARUANA,2018,203.373845580896,51.9443944776867,Desejável,0.615384615384615,2.15384615384615,3.38461538461538,7.38461538461539,86.4615384615385,315,325,103.174603174603
2º Ano do Ensino Fundamental,MUNICIPAL,19,JUAZEIRO DO NORTE,2307106,JARDIM,2018,162.415630090324,44.1599228504727,Desejável,1.50753768844221,6.28140703517588,12.5628140703518,19.5979899497487,60.0502512562814,403,398,98.7593052109181
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2307205,JATI,2018,169.958562325124,49.8428062857529,Desejável,0.847457627118644,5.93220338983051,12.7118644067797,16.9491525423729,63.5593220338983,111,118,106.306306306306
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2307254,JIJOCA DE JERICOACOARA,2018,237.137119511201,42.5779169810191,Desejável,0.0,0.0,0.617283950617284,1.23456790123457,98.1481481481482,314,324,103.184713375796
2º Ano do Ensino Fundamental,MUNICIPAL,19,JUAZEIRO DO NORTE,2307304,JUAZEIRO DO NORTE,2018,161.573414299791,45.3224566104606,Desejável,1.82692307692308,6.73076923076923,13.6057692307692,18.125,59.7115384615385,1985,2080,104.785894206549
2º Ano do Ensino Fundamental,MUNICIPAL,16,IGUATU,2307403,JUCAS,2018,192.516305291053,42.8447739434739,Desejável,0.4,0.4,2.8,8.0,88.4,238,250,105.042016806723
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2307502,LAVRAS DA MANGABEIRA,2018,174.125835929692,47.7460315795683,Desejável,0.583090379008746,5.24781341107872,11.0787172011662,14.2857142857143,68.8046647230321,337,343,101.780415430267
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2307601,LIMOEIRO DO NORTE,2018,199.683750196494,50.4752097524085,Desejável,0.0,1.43149284253579,4.49897750511247,10.4294478527607,83.640081799591,476,489,102.731092436975
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2307635,MADALENA,2018,187.112379841988,50.691812299705,Desejável,0.462962962962963,4.62962962962963,7.40740740740741,10.1851851851852,77.3148148148148,218,216,99.0825688073395
2º Ano do Ensino Fundamental,ESTADUAL,1,MARACANAU,2307650,MARACANAU,2018,166.578062717833,46.0818061295551,Desejável,0.0,0.0,20.0,10.0,70.0,11,10,90.9090909090909
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2307650,MARACANAU,2018,175.447784872521,46.7322321963945,Desejável,0.824499411071849,3.76914016489988,8.95170789163722,15.7047506870828,70.7499018453082,2458,2547,103.620829943043
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2307700,MARANGUAPE,2018,185.783329370059,47.7829647525237,Desejável,0.269541778975741,2.87511230907457,5.84007187780773,12.848158131177,78.167115902965,1098,1113,101.366120218579
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2307809,MARCO,2018,184.520127451786,47.4025336191157,Desejável,0.656455142231947,1.31291028446389,8.31509846827134,13.129102844639,76.5864332603939,448,457,102.008928571429
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2307908,MARTINOPOLE,2018,237.425445281262,43.7162023947638,Desejável,0.0,0.0,1.36054421768707,2.04081632653061,96.5986394557823,146,147,100.684931506849
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2308005,MASSAPE,2018,223.615853201009,48.9917565038786,Desejável,0.0,0.444444444444444,1.11111111111111,4.88888888888889,93.5555555555556,440,450,102.272727272727
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2308104,MAURITI,2018,173.749998908951,47.5776351633588,Desejável,0.836120401337793,3.17725752508361,10.8695652173913,18.2274247491639,66.8896321070234,589,598,101.528013582343
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2308203,MERUOCA,2018,258.831526438592,27.5689781485659,Desejável,0.0,0.0,0.0,0.0,100.0,221,223,100.904977375566
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2308302,MILAGRES,2018,156.802325686478,46.2746772466514,Desejável,2.27272727272727,9.74025974025974,13.961038961039,17.8571428571429,56.1688311688312,306,308,100.653594771242
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2308351,MILHA,2018,228.057807600635,47.3954198342702,Desejável,0.0,0.714285714285714,0.714285714285714,4.28571428571429,94.2857142857143,138,140,101.449275362319
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2308377,MIRAIMA,2018,150.253913077424,39.73359424157,Desejável,0.0,8.18713450292398,23.3918128654971,21.0526315789474,47.3684210526316,168,171,101.785714285714
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2308401,MISSAO VELHA,2018,163.343271510768,45.8350131433178,Desejável,0.655021834061135,6.76855895196507,13.7554585152838,19.6506550218341,59.1703056768559,446,458,102.690582959641
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2308500,MOMBACA,2018,217.106455089427,46.9923580727779,Desejável,0.0,0.201207243460765,2.01207243460765,4.42655935613682,93.3601609657948,492,497,101.016260162602
2º Ano do Ensino Fundamental,ESTADUAL,13,CRATEUS,2308609,MONSENHOR TABOSA,2018,162.201234750118,48.1413663044527,Desejável,1.94174757281553,4.85436893203883,19.4174757281553,14.5631067961165,59.2233009708738,96,103,107.291666666667
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2308609,MONSENHOR TABOSA,2018,218.187170053687,56.9240856828226,Desejável,0.0,4.44444444444444,5.55555555555556,1.11111111111111,88.8888888888889,91,90,98.9010989010989
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2308708,MORADA NOVA,2018,181.718142460277,52.4276920436931,Desejável,0.694444444444444,3.64583333333333,8.68055555555556,17.1875,69.7916666666667,570,576,101.052631578947
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2308807,MORAUJO,2018,209.540336178676,48.3220070056648,Desejável,0.0,1.94174757281553,2.9126213592233,5.8252427184466,89.3203883495146,103,103,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2308906,MORRINHOS,2018,230.804391939945,43.5634236660107,Desejável,0.0,0.0,1.0989010989011,2.93040293040293,95.970695970696,267,273,102.247191011236
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2309003,MUCAMBO,2018,245.805997820461,40.7731426751358,Desejável,0.0,0.564971751412429,1.12994350282486,1.12994350282486,97.1751412429379,175,177,101.142857142857
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2309102,MULUNGU,2018,165.311602663134,43.9782699624317,Desejável,0.833333333333333,10.8333333333333,9.16666666666667,8.33333333333333,70.8333333333333,118,120,101.694915254237
